name,adress,c,cp,e,date,note,h,adress2,lat,long
"WALMART #0949 GROCERY ","3155 W WHEATLAND RD ",,75237,"73B ",03/04/2014,93,"Routine","3155 W WHEATLAND RD ,DALLAS,TX,75237","32,647873","-96,871414"
"WALMART #0949 PRODUCE ","3155 W WHEATLAND RD ",,75237,"73B ",03/04/2014,100,"Routine","3155 W WHEATLAND RD ,DALLAS,TX,75237","32,647873","-96,871414"
"WAL-MART #5889 ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,94,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,647873","-96,871414"
"WALMART #5889 ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,97,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"WALMART #5889 ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,94,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"WALMART #5889 BAKERY/DELI ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,97,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"WAL-MART #5889 ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,94,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"WALMART #5889 ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,97,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"WALMART #5889 ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,94,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"WALMART #5889 BAKERY/DELI ","9410 WEBB CHAPEL RD ",,75220,"23Z ",19/06/2014,97,"Routine","9410 WEBB CHAPEL RD ,DALLAS,TX,75220","32,8612715","-96,8582455"
"SAM'S CLUB #6372 BAKERY ","6185 RETAIL RD ","#100 ",75231,"26Y ",05/06/2014,94,"Routine","6185 RETAIL RD ,DALLAS,TX,75231","32,8612715","-96,8582455"
"SAM'S CLUB #6372 CAFE ","6185 RETAIL RD ","#100 ",75231,"26Y ",05/06/2014,94,"Routine","6185 RETAIL RD ,DALLAS,TX,75231","32,861765","-96,7537386"
"SAM'S CLUB #6372 GROCERY ","6185 RETAIL RD ","#100 ",75231,"26Y ",05/06/2014,94,"Routine","6185 RETAIL RD ,DALLAS,TX,75231","32,861765","-96,7537386"
"SAM'S CLUB #6372 MEAT/FISH ","6185 RETAIL RD ","#100 ",75231,"26Y ",05/06/2014,94,"Routine","6185 RETAIL RD ,DALLAS,TX,75231","32,861765","-96,7537386"
"SAM'S CLUB 6373 PRODUCE ","6185 RETAIL RD ","#100 ",75231,"26Y ",05/06/2014,94,"Routine","6185 RETAIL RD ,DALLAS,TX,75231","32,861765","-96,7537386"
"WALNUT FOOD MART ","9790 WALNUT ST ",,75243,"17U ",19/11/2014,84,"Routine","9790 WALNUT ST ,DALLAS,TX,75243","32,861765","-96,7537386"
"WALNUT GAS & MORE ","13010 ABRAMS RD ",,75243,"17S ",29/05/2014,91,"Routine","13010 ABRAMS RD ,DALLAS,TX,75243","32,922729","-96,718384"
"WALNUT GLEN CAFE/DELI ","8144 WALNUT HILL LN ","#B41 ",75231,"26P ",12/08/2014,91,"Routine","8144 WALNUT HILL LN ,DALLAS,TX,75231","32,924553","-96,735664"
"WALNUT HILL CHEVRON ","2440 WALNUT HILL LN ",,75229,"22R ",04/08/2014,88,"Routine","2440 WALNUT HILL LN ,DALLAS,TX,75229","32,880825","-96,765984"
"WALNUT HILL ELEMENTARY ","10115 MIDWAY RD ",,75229,"24K ",23/10/2014,81,"Routine","10115 MIDWAY RD ,DALLAS,TX,75229","32,880684","-96,89637"
"STARBUCKS 1ST FL ","7502 GREENVILLE AVE ","#200 ",75231,"26P ",23/09/2014,97,"Routine","7502 GREENVILLE AVE ,DALLAS,TX,75231","32,88287","-96,839592"
"WALNUT HILL MEDICAL CTR CAFETERIA ","7502 GREENVILLE AVE ","#200 ",75231,"26P ",23/09/2014,91,"Routine","7502 GREENVILLE AVE ,DALLAS,TX,75231","32,883751","-96,758003"
"ADOLPHUS HOTEL EMPLOYEE ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,94,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,883751","-96,758003"
"ADOLPHUS HOTEL LOBBY ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,100,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,7798329","-96,7995299"
"ADOLPHUS HOTEL MAIN ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,88,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,7798329","-96,7995299"
"ADOLPHUS HOTEL PANRTY ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,87,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,7798329","-96,7995299"
"ADOLPHUS LOBBY BAR ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,100,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,7798329","-96,7995299"
"BISTRO ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,86,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,7798329","-96,7995299"
"WALT GARRISON RODEO BAR & ","1321 COMMERCE ST ",,75202,"45P ",20/08/2014,94,"Routine","1321 COMMERCE ST ,DALLAS,TX,75202","32,7798329","-96,7995299"
"WANG'S RESTAURANT ","6033 LUTHER LN ",,75225,"25X ",19/09/2014,80,"Routine","6033 LUTHER LN ,DALLAS,TX,75225","32,7798329","-96,7995299"
"WARWICK MELROSE HOTEL - MAIN KITCHEN ","3015 OAK LAWN AVE ",,75219,"35X ",29/10/2014,84,"Routine","3015 OAK LAWN AVE ,DALLAS,TX,75219","32,809128","-96,809639"
"WARWICK MELROSE HOTEL - MAIN KITCHEN ","3015 OAK LAWN AVE ",,75219,"35X ",29/10/2014,84,"Routine","3015 OAK LAWN AVE ,DALLAS,TX,75219","32,809128","-96,809639"
"WARWICK MELROSE HOTEL - MAIN KITCHEN ","3015 OAK LAWN AVE ",,75219,"35X ",29/10/2014,84,"Routine","3015 OAK LAWN AVE ,DALLAS,TX,75219","32,809128","-96,809639"
"WATER BOY CO ","2645 S HAMPTON RD ",,75224,"53V ",08/07/2014,85,"Routine","2645 S HAMPTON RD ,DALLAS,TX,75224","32,719323","-96,8571679"
"DOMINO'S PIZZA #6917 ","9185 BRUTON RD ",,75217,"59A ",05/06/2014,84,"Routine","9185 BRUTON RD ,DALLAS,TX,75217","32,7488125","-96,6659613"
"WATER WHEELS SNOW CONE ","3102 N BUCKNER BLVD ",,75228,"48C ",11/10/2014,83,"Routine","3102 N BUCKNER BLVD ,DALLAS,TX,75228","32,8078647","-96,6828565"
"WATERMARK CHURCH COFFEE BAR BLDG 3 ","7540 LBJ FRWY ","B-1 ",75251,"16S ",28/07/2014,97,"Routine","7540 LBJ FRWY ,DALLAS,TX,75251","32,922928","-96,778267"
"WATERMARK CHURCH COFFEE BAR BLDG 3 ","7540 LBJ FRWY ","B-1 ",75251,"16S ",28/07/2014,97,"Routine","7540 LBJ FRWY ,DALLAS,TX,75251","32,922928","-96,778267"
"WB FERGUSON SHELL ","10290 FERGUSON RD ",,75228,"38M ",23/03/2014,96,"Routine","10290 FERGUSON RD ,DALLAS,TX,75228","32,834545","-96,673126"
"WB RIVERFRONT SHELL ","707 N RIVERFRONT BLVD ",,75207,"45J ",11/04/2014,92,"Routine","707 N RIVERFRONT BLVD ,DALLAS,TX,75207","32,783291","-96,815819"
"WBS CATFISH ","8102 S POLK ST ",,75232,"74B ",28/08/2014,97,"Routine","8102 S POLK ST ,DALLAS,TX,75232","32,6486769","-96,8399233"
"WEE-DEE'S CHICKEN & SOUL FOOD ","1718 S EWING AVE ",,75216,"55N ",14/01/2014,90,"Routine","1718 S EWING AVE ,DALLAS,TX,75216","32,726799","-96,810974"
"WEEKENDS ","600 COOKE LN ","BLDG ",75088,"30BN ",29/03/2014,76,"Routine","600 COOKE LN ,DALLAS,TX,75088","32,8737672","-96,5170229"
"WEIR'S FURNITURE STORE ","3219 KNOX ST ",,75205,"35V ",22/05/2014,100,"Routine","3219 KNOX ST ,DALLAS,TX,75205","32,82328","-96,789993"
"WEISS ENTERPRISES  INC ","1001 FIRST AVE ",,75226,"46P ",02/10/2014,93,"Routine","1001 FIRST AVE ,DALLAS,TX,75226","32,7807496","-96,7650636"
"WEISS ENTERPRISES  INC ","831 FOURTH ST ",,75226,"45S ",01/05/2014,100,"Routine","831 FOURTH ST ,DALLAS,TX,75226","32,778484","-96,768242"
"WENDY KRISPIN CATERER ","528 S HALL ST ",,75206,"46J ",10/09/2014,93,"Routine","528 S HALL ST ,DALLAS,TX,75206","32,7805367","-96,7802429"
"WENDY'S ","510 S BECKLEY AVE ",,75203,"54H ",28/04/2014,81,"Routine","510 S BECKLEY AVE ,DALLAS,TX,75203","32,741634","-96,822281"
"WENDY'S ","3790 FOREST LN ",,75234,"14W ",30/04/2014,91,"Routine","3790 FOREST LN ,DALLAS,TX,75234","32,909187","-96,852463"
"WENDY'S ","1981 FORT WORTH AVE ",,75208,"44W ",17/09/2014,87,"Routine","1981 FORT WORTH AVE ,DALLAS,TX,75208","32,763817","-96,853889"
"WENDY'S ","2328 W ILLINOIS AVE ",,75224,"53V ",28/07/2014,85,"Routine","2328 W ILLINOIS AVE ,DALLAS,TX,75224","32,71999","-96,856674"
"WENDY'S ","4018 LEMMON AVE ",,75219,"35X ",18/03/2014,85,"Routine","4018 LEMMON AVE ,DALLAS,TX,75219","32,814415","-96,807953"
"WENDY'S ","2507 ROYAL LN ",,75229,"22H ",18/11/2014,88,"Routine","2507 ROYAL LN ,DALLAS,TX,75229","32,896385","-96,895538"
"WENDY'S ","2828 W WHEATLAND RD ",,75237,"73C ",11/09/2014,87,"Routine","2828 W WHEATLAND RD ,DALLAS,TX,75237","32,6474538","-96,8661453"
"WENDY'S #10774 ","9680 AUDELIA RD ",,75238,"27L ",16/01/2014,94,"Routine","9680 AUDELIA RD ,DALLAS,TX,75238","32,8784189","-96,7177863"
"WENDY'S #1207 ","5555 N JIM MILLER RD ",,75228,"48N ",11/01/2014,96,"Routine","5555 N JIM MILLER RD ,DALLAS,TX,75228","32,792259","-96,700523"
"WENDY'S #1620 ","6011 GREENVILLE AVE ",,75206,"36B ",15/09/2013,100,"Routine","6011 GREENVILLE AVE ,DALLAS,TX,75206","32,858723","-96,768631"
"WENDY'S #1791 ","11772 N CENTRAL EXPW ",,75243,"26B ",27/03/2014,85,"Routine","11772 N CENTRAL EXPW ,DALLAS,TX,75243","32,9087473","-96,7683546"
